state,sale_start,sale_end,sale_key,revenue
Montana,2014-06-06,2014-06-07,2822,998.0
Kansas,2014-11-25,2014-11-28,2823,1114.0
Kansas,2014-06-28,2014-06-30,2824,951.0
Florida,2014-10-15,2014-10-18,2825,964.0
Oregon,2014-06-22,2014-06-25,2826,698.0
Maine,2014-04-07,2014-04-07,2827,545.0
Kansas,2014-12-11,2014-12-14,2828,1167.0
Delaware,2014-08-15,2014-08-15,2829,908.0
Washington,2014-07-22,2014-07-23,2830,933.0
Georgia,2014-11-13,2014-11-13,2831,1087.0
Indiana,2014-02-07,2014-02-07,2832,610.0
Nebraska,2014-06-14,2014-06-14,2833,738.0
Georgia,2014-12-22,2014-12-25,2834,1301.0
Louisiana,2014-03-26,2014-03-29,2835,1629.0
Idaho,2014-06-02,2014-06-03,2836,1215.0
New York,2014-06-27,2014-06-30,2837,560.0
Oklahoma,2014-06-04,2014-06-05,2838,573.0
Maine,2014-11-05,2014-11-08,2839,335.0
Alaska,2014-04-05,2014-04-05,2840,805.0
Louisiana,2014-08-25,2014-08-26,2841,1454.0
Washington,2014-09-04,2014-09-05,2842,849.0
Ohio,2014-12-24,2014-12-25,2843,670.0
Maine,2014-09-21,2014-09-23,2844,333.0
Georgia,2014-12-15,2014-12-18,2845,1216.0
Mississippi,2014-03-17,2014-03-19,2846,654.0
Delaware,2014-11-30,2014-11-30,2847,816.0
Oregon,2014-02-01,2014-02-04,2848,748.0
Louisiana,2014-09-14,2014-09-17,2849,1352.0
Nevada,2014-05-12,2014-05-14,2850,456.0
Mississippi,2014-03-04,2014-03-05,2851,594.0
Georgia,2014-10-31,2014-11-02,2852,1278.0
Nevada,2014-08-12,2014-08-15,2853,388.0
Montana,2014-11-02,2014-11-03,2854,881.0
Missouri,2014-12-22,2014-12-22,2855,1060.0
Mississippi,2014-01-19,2014-01-21,2856,739.0
Oklahoma,2014-11-24,2014-11-24,2857,428.0
Montana,2014-12-12,2014-12-14,2858,644.0
Illinois,2014-12-23,2014-12-26,2859,1255.0
Georgia,2014-12-07,2014-12-08,2860,1140.0
Ohio,2014-03-20,2014-03-20,2861,809.0
Idaho,2014-05-03,2014-05-06,2862,1467.0
New York,2014-05-09,2014-05-11,2863,706.0
Kansas,2014-08-16,2014-08-17,2864,1053.0
Florida,2014-09-12,2014-09-15,2865,735.0
New York,2014-08-06,2014-08-06,2866,896.0
Illinois,2014-08-04,2014-08-06,2867,1346.0
Oregon,2014-07-26,2014-07-26,2868,495.0
Florida,2014-09-12,2014-09-14,2869,926.0
Florida,2014-07-29,2014-07-31,2870,995.0
Florida,2014-04-27,2014-04-28,2871,1009.0
Oklahoma,2014-10-22,2014-10-23,2872,590.0
Oregon,2014-04-16,2014-04-19,2873,704.0
Idaho,2014-09-09,2014-09-09,2874,1406.0
California,2014-01-20,2014-01-22,2875,678.0
New York,2014-02-13,2014-02-15,2876,786.0
New Mexico,2014-12-22,2014-12-23,2877,1158.0
Oregon,2014-03-08,2014-03-10,2878,850.0
Nebraska,2014-04-08,2014-04-11,2879,554.0
Alaska,2014-10-13,2014-10-15,2880,528.0
Indiana,2014-07-21,2014-07-22,2881,515.0
California,2014-02-28,2014-03-02,2882,704.0
Louisiana,2014-11-23,2014-11-26,2883,1269.0
Kansas,2014-11-28,2014-11-28,2884,1121.0
Louisiana,2014-07-28,2014-07-28,2885,1384.0
Mississippi,2014-05-26,2014-05-28,2886,787.0
California,2014-04-16,2014-04-19,2887,638.0
Nebraska,2014-10-08,2014-10-10,2888,782.0
Illinois,2014-05-03,2014-05-05,2889,1586.0
Alaska,2014-03-05,2014-03-07,2890,777.0
Washington,2014-10-20,2014-10-20,2891,861.0
Texas,2014-12-20,2014-12-22,2892,1147.0
Missouri,2014-11-05,2014-11-08,2893,1029.0
Nevada,2014-09-26,2014-09-28,2894,492.0
California,2014-07-21,2014-07-22,2895,744.0
Maine,2014-09-18,2014-09-19,2896,487.0
Nebraska,2014-07-05,2014-07-05,2897,663.0
California,2014-08-19,2014-08-22,2898,678.0
Texas,2014-12-23,2014-12-23,2899,1146.0
Nebraska,2014-08-21,2014-08-23,2900,692.0
Georgia,2014-08-04,2014-08-04,2901,1406.0
New Mexico,2014-11-04,2014-11-06,2902,1113.0
Nevada,2014-10-06,2014-10-07,2903,565.0
Georgia,2014-12-25,2014-12-27,2904,1163.0
Delaware,2014-08-10,2014-08-11,2905,844.0
Washington,2014-12-10,2014-12-11,2906,818.0
Washington,2014-12-26,2014-12-26,2907,807.0
Florida,2014-06-05,2014-06-07,2908,1059.0
Nebraska,2014-12-02,2014-12-04,2909,722.0
Indiana,2014-06-10,2014-06-13,2910,533.0
Oregon,2014-08-03,2014-08-06,2911,784.0
Indiana,2014-03-20,2014-03-23,2912,626.0
Kansas,2014-11-03,2014-11-03,2913,1154.0
Oregon,2014-05-21,2014-05-21,2914,619.0
Oregon,2014-05-09,2014-05-12,2915,766.0
Delaware,2014-12-06,2014-12-06,2916,869.0
Montana,2014-06-03,2014-06-05,2917,825.0
Idaho,2014-06-13,2014-06-15,2918,1515.0
Mississippi,2014-05-05,2014-05-06,2919,820.0
Montana,2014-08-25,2014-08-25,2920,812.0
Iowa,2014-07-26,2014-07-26,2921,1130.0
Arkansas,2014-06-08,2014-06-10,2922,1239.0
Mississippi,2014-03-04,2014-03-05,2923,702.0
New York,2014-09-07,2014-09-09,2924,733.0
Texas,2014-10-02,2014-10-04,2925,1257.0
Georgia,2014-05-14,2014-05-17,2926,1261.0
Maine,2014-05-23,2014-05-24,2927,395.0
Louisiana,2014-12-14,2014-12-16,2928,1344.0
Illinois,2014-06-25,2014-06-28,2929,1480.0
California,2014-04-01,2014-04-01,2930,828.0
Delaware,2014-05-25,2014-05-25,2931,1126.0
Louisiana,2014-12-09,2014-12-10,2932,1313.0
Maine,2014-02-22,2014-02-23,2933,240.0
Texas,2014-02-24,2014-02-25,2934,1425.0
Ohio,2014-06-26,2014-06-29,2935,755.0
Iowa,2014-09-15,2014-09-16,2936,1087.0
Nebraska,2014-03-01,2014-03-03,2937,894.0
Oregon,2014-03-20,2014-03-21,2938,819.0
Arkansas,2014-09-25,2014-09-28,2939,1305.0
Idaho,2014-12-17,2014-12-18,2940,1210.0
Indiana,2014-02-07,2014-02-10,2941,644.0
Florida,2014-12-02,2014-12-04,2942,909.0
Maine,2014-02-13,2014-02-15,2943,413.0
Georgia,2014-08-14,2014-08-17,2944,1046.0
Texas,2014-12-21,2014-12-24,2945,1305.0
Montana,2014-10-21,2014-10-23,2946,911.0
Oregon,2014-08-27,2014-08-29,2947,688.0
Delaware,2014-04-23,2014-04-24,2948,747.0
Kansas,2014-10-08,2014-10-10,2949,1163.0
New Mexico,2014-06-11,2014-06-11,2950,1207.0
California,2014-05-18,2014-05-18,2951,595.0
Alaska,2014-02-20,2014-02-20,2952,910.0
Idaho,2014-04-12,2014-04-13,2953,1408.0
Missouri,2014-12-21,2014-12-24,2954,936.0
Florida,2014-09-10,2014-09-11,2955,867.0
Maine,2014-03-28,2014-03-29,2956,450.0
Montana,2014-09-13,2014-09-16,2957,1083.0
Nevada,2014-02-03,2014-02-06,2958,457.0
Indiana,2014-11-20,2014-11-21,2959,462.0
Montana,2014-11-07,2014-11-07,2960,783.0
Oklahoma,2014-05-30,2014-05-31,2961,495.0
Mississippi,2014-02-21,2014-02-23,2962,633.0
Louisiana,2014-10-16,2014-10-18,2963,1400.0
Illinois,2014-06-27,2014-06-30,2964,1476.0
Louisiana,2014-06-15,2014-06-15,2965,1458.0
Kansas,2014-04-07,2014-04-10,2966,1282.0
Oregon,2014-04-14,2014-04-14,2967,866.0
Alaska,2014-07-02,2014-07-03,2968,673.0
Alaska,2014-10-19,2014-10-22,2969,724.0
Alaska,2014-02-24,2014-02-26,2970,631.0
Oregon,2014-07-19,2014-07-19,2971,705.0
Oregon,2014-06-15,2014-06-18,2972,723.0
Missouri,2014-12-07,2014-12-09,2973,1303.0
New Mexico,2014-10-03,2014-10-03,2974,1172.0
Arkansas,2014-11-05,2014-11-08,2975,1141.0
Arkansas,2014-11-15,2014-11-18,2976,994.0
Illinois,2014-12-01,2014-12-01,2977,1477.0
Iowa,2014-11-09,2014-11-09,2978,1146.0
Oregon,2014-05-09,2014-05-12,2979,530.0
California,2014-01-24,2014-01-25,2980,586.0
Kansas,2014-12-03,2014-12-05,2981,1147.0
Ohio,2014-12-12,2014-12-14,2982,714.0
Florida,2014-08-03,2014-08-03,2983,951.0
Florida,2014-12-11,2014-12-11,2984,716.0
Illinois,2014-05-31,2014-06-01,2985,1479.0
Nebraska,2014-02-09,2014-02-10,2986,877.0
New York,2014-01-10,2014-01-13,2987,755.0
Delaware,2014-09-11,2014-09-13,2988,1066.0
Florida,2014-12-23,2014-12-24,2989,932.0
Georgia,2014-12-10,2014-12-10,2990,1093.0
Missouri,2014-08-03,2014-08-05,2991,1171.0
Alaska,2014-03-12,2014-03-15,2992,683.0
Kansas,2014-09-23,2014-09-24,2993,1101.0
New York,2014-01-04,2014-01-04,2994,877.0
Arkansas,2014-05-17,2014-05-19,2995,1192.0
Missouri,2014-05-29,2014-05-31,2996,1259.0
Florida,2014-11-04,2014-11-05,2997,827.0
Mississippi,2014-09-28,2014-09-30,2998,468.0
Oregon,2014-08-13,2014-08-14,2999,689.0
Oregon,2014-04-02,2014-04-03,3000,626.0
Illinois,2014-12-26,2014-12-26,3001,1256.0
Ohio,2014-01-06,2014-01-09,3002,687.0
Texas,2014-11-05,2014-11-07,3003,1116.0
Texas,2014-07-06,2014-07-08,3004,1256.0
Oregon,2014-06-16,2014-06-19,3005,661.0
Texas,2014-07-28,2014-07-29,3006,1257.0
Oregon,2014-01-06,2014-01-06,3007,733.0
Louisiana,2014-12-03,2014-12-06,3008,1458.0
Nevada,2014-05-29,2014-06-01,3009,345.0
Texas,2014-09-22,2014-09-23,3010,1159.0
Iowa,2014-10-12,2014-10-14,3011,1119.0
Maine,2014-02-10,2014-02-13,3012,363.0
Florida,2014-03-13,2014-03-14,3013,1019.0
Iowa,2014-08-01,2014-08-04,3014,1156.0
Texas,2014-07-21,2014-07-22,3015,1274.0
Idaho,2014-10-07,2014-10-08,3016,1411.0
Nevada,2014-03-06,2014-03-07,3017,438.0
Arkansas,2014-12-21,2014-12-24,3018,1136.0
Iowa,2014-06-04,2014-06-04,3019,1259.0
Florida,2014-08-24,2014-08-27,3020,962.0
Idaho,2014-05-30,2014-05-30,3021,1450.0
Louisiana,2014-11-14,2014-11-15,3022,1254.0
Nevada,2014-06-20,2014-06-21,3023,404.0
Nebraska,2014-10-17,2014-10-19,3024,767.0
Kansas,2014-08-24,2014-08-27,3025,1254.0
Alaska,2014-05-07,2014-05-10,3026,598.0
Georgia,2014-07-11,2014-07-11,3027,1193.0
Mississippi,2014-03-12,2014-03-15,3028,767.0
Oregon,2014-05-06,2014-05-08,3029,739.0
New York,2014-10-18,2014-10-19,3030,710.0
California,2014-06-04,2014-06-05,3031,693.0
California,2014-02-24,2014-02-24,3032,542.0
Arkansas,2014-09-23,2014-09-25,3033,1203.0
Maine,2014-05-02,2014-05-04,3034,360.0
Missouri,2014-09-28,2014-09-29,3035,1079.0
Texas,2014-10-31,2014-11-02,3036,1191.0
Nevada,2014-08-11,2014-08-14,3037,506.0
Illinois,2014-07-10,2014-07-13,3038,1582.0
California,2014-04-03,2014-04-05,3039,633.0
Missouri,2014-09-11,2014-09-14,3040,1061.0
Indiana,2014-04-06,2014-04-09,3041,663.0
Montana,2014-03-28,2014-03-30,3042,847.0
Ohio,2014-09-18,2014-09-19,3043,528.0
Ohio,2014-09-01,2014-09-02,3044,513.0
Indiana,2014-05-19,2014-05-21,3045,602.0
Missouri,2014-05-22,2014-05-24,3046,1040.0
Delaware,2014-10-12,2014-10-12,3047,734.0
Nevada,2014-02-13,2014-02-14,3048,365.0
Georgia,2014-12-10,2014-12-12,3049,1330.0
Montana,2014-07-09,2014-07-12,3050,786.0
Indiana,2014-03-03,2014-03-05,3051,709.0
Iowa,2014-10-07,2014-10-10,3052,1098.0
Louisiana,2014-08-09,2014-08-11,3053,1543.0
Maine,2014-02-24,2014-02-24,3054,399.0
Montana,2014-11-18,2014-11-20,3055,844.0
Nebraska,2014-03-12,2014-03-15,3056,741.0
Louisiana,2014-12-13,2014-12-16,3057,1271.0
Alaska,2014-03-30,2014-03-30,3058,710.0
Louisiana,2014-10-06,2014-10-07,3059,1461.0
Missouri,2014-09-22,2014-09-22,3060,1396.0
Montana,2014-04-27,2014-04-30,3061,954.0
Idaho,2014-12-07,2014-12-10,3062,1131.0
Texas,2014-08-07,2014-08-10,3063,1371.0
Nevada,2014-01-10,2014-01-11,3064,479.0
Nebraska,2014-02-05,2014-02-05,3065,738.0
Louisiana,2014-09-25,2014-09-26,3066,1441.0
Missouri,2014-10-26,2014-10-27,3067,1098.0
Missouri,2014-06-06,2014-06-07,3068,1310.0
Arkansas,2014-05-07,2014-05-07,3069,1424.0
Florida,2014-10-26,2014-10-29,3070,894.0
Illinois,2014-11-03,2014-11-03,3071,1303.0
Arkansas,2014-10-13,2014-10-13,3072,1131.0
Kansas,2014-11-05,2014-11-08,3073,1089.0
Iowa,2014-08-25,2014-08-28,3074,1115.0
Montana,2014-10-30,2014-10-30,3075,674.0
Iowa,2014-08-04,2014-08-07,3076,1047.0
Oklahoma,2014-01-01,2014-01-03,3077,465.0
Arkansas,2014-12-08,2014-12-11,3078,1098.0
Oregon,2014-06-15,2014-06-15,3079,820.0
Maine,2014-05-30,2014-05-31,3080,436.0
Washington,2014-12-14,2014-12-14,3081,879.0
Oregon,2014-04-13,2014-04-15,3082,815.0
New York,2014-11-26,2014-11-27,3083,665.0
Indiana,2014-02-16,2014-02-19,3084,579.0
Nebraska,2014-08-31,2014-09-01,3085,748.0
Florida,2014-11-05,2014-11-05,3086,801.0
Texas,2014-09-19,2014-09-19,3087,1230.0
Indiana,2014-08-09,2014-08-11,3088,566.0
Delaware,2014-11-07,2014-11-10,3089,770.0
Indiana,2014-03-21,2014-03-21,3090,581.0
California,2014-04-09,2014-04-12,3091,510.0
California,2014-08-01,2014-08-03,3092,528.0
Alaska,2014-01-24,2014-01-26,3093,552.0
Washington,2014-11-06,2014-11-08,3094,698.0
Indiana,2014-03-30,2014-04-02,3095,550.0
Delaware,2014-04-13,2014-04-15,3096,903.0
New Mexico,2014-09-25,2014-09-26,3097,1043.0
Oregon,2014-04-02,2014-04-05,3098,726.0
Mississippi,2014-02-06,2014-02-07,3099,699.0
Washington,2014-05-08,2014-05-08,3100,881.0
Arkansas,2014-09-22,2014-09-24,3101,1271.0
New Mexico,2014-12-08,2014-12-11,3102,1044.0
Mississippi,2014-01-18,2014-01-19,3103,737.0
Indiana,2014-03-29,2014-03-30,3104,543.0
Montana,2014-11-16,2014-11-19,3105,819.0
Oregon,2014-02-06,2014-02-07,3106,771.0
California,2014-12-26,2014-12-29,3107,533.0
Mississippi,2014-11-05,2014-11-05,3108,706.0
Delaware,2014-06-13,2014-06-13,3109,1077.0
Mississippi,2014-04-07,2014-04-07,3110,750.0
Idaho,2014-12-01,2014-12-02,3111,1202.0
Maine,2014-03-25,2014-03-26,3112,507.0
Georgia,2014-08-23,2014-08-25,3113,1261.0
Oregon,2014-11-27,2014-11-27,3114,568.0
Georgia,2014-10-11,2014-10-13,3115,1189.0
Iowa,2014-10-22,2014-10-23,3116,1087.0
Kansas,2014-11-11,2014-11-14,3117,1098.0
Maine,2014-05-10,2014-05-13,3118,381.0
Oklahoma,2014-02-28,2014-02-28,3119,666.0
Texas,2014-08-08,2014-08-08,3120,1362.0
Illinois,2014-06-18,2014-06-20,3121,1506.0
New Mexico,2014-07-06,2014-07-08,3122,1149.0
Illinois,2014-11-27,2014-11-27,3123,1401.0
Illinois,2014-08-23,2014-08-23,3124,1417.0
Idaho,2014-06-07,2014-06-08,3125,1449.0
Illinois,2014-03-28,2014-03-28,3126,1342.0
Georgia,2014-08-19,2014-08-22,3127,1253.0
Maine,2014-02-03,2014-02-04,3128,433.0
Montana,2014-09-26,2014-09-26,3129,800.0
New York,2014-01-28,2014-01-28,3130,743.0
Texas,2014-12-22,2014-12-24,3131,1096.0
Alaska,2014-02-10,2014-02-10,3132,917.0
Oklahoma,2014-04-11,2014-04-13,3133,552.0
Nevada,2014-03-24,2014-03-25,3134,379.0
Nevada,2014-05-28,2014-05-31,3135,436.0
New Mexico,2014-09-13,2014-09-13,3136,1156.0
Nevada,2014-06-02,2014-06-02,3137,366.0
Alaska,2014-02-21,2014-02-21,3138,614.0
Missouri,2014-08-26,2014-08-28,3139,1185.0
Maine,2014-10-01,2014-10-01,3140,363.0
Arkansas,2014-11-15,2014-11-16,3141,1127.0
Montana,2014-12-22,2014-12-23,3142,904.0
Oklahoma,2014-05-14,2014-05-14,3143,632.0
Mississippi,2014-02-04,2014-02-06,3144,835.0
Oregon,2014-01-14,2014-01-16,3145,728.0
Delaware,2014-11-15,2014-11-16,3146,752.0
Mississippi,2014-05-08,2014-05-10,3147,716.0
Iowa,2014-08-24,2014-08-25,3148,1047.0
Texas,2014-12-10,2014-12-12,3149,1167.0
Georgia,2014-09-18,2014-09-18,3150,1322.0
Louisiana,2014-07-05,2014-07-06,3151,1396.0
Oklahoma,2014-11-19,2014-11-22,3152,539.0
Florida,2014-06-22,2014-06-25,3153,871.0
Florida,2014-12-03,2014-12-05,3154,787.0
Washington,2014-04-30,2014-05-01,3155,955.0
Idaho,2014-08-18,2014-08-19,3156,1281.0
Oregon,2014-01-25,2014-01-28,3157,782.0
Ohio,2014-03-30,2014-04-02,3158,560.0
Nebraska,2014-05-01,2014-05-01,3159,742.0
Alaska,2014-01-15,2014-01-18,3160,594.0
New Mexico,2014-02-23,2014-02-26,3161,1146.0
Washington,2014-08-19,2014-08-20,3162,919.0
Missouri,2014-12-08,2014-12-10,3163,1085.0
Idaho,2014-12-26,2014-12-27,3164,1297.0
Georgia,2014-06-09,2014-06-10,3165,1216.0
Mississippi,2014-05-07,2014-05-09,3166,658.0
New York,2014-03-29,2014-04-01,3167,812.0
Louisiana,2014-10-11,2014-10-13,3168,1421.0
New York,2014-08-16,2014-08-19,3169,710.0
Louisiana,2014-10-31,2014-11-01,3170,1380.0
Washington,2014-08-28,2014-08-29,3171,891.0
Maine,2014-07-25,2014-07-27,3172,455.0
Maine,2014-08-09,2014-08-12,3173,372.0
Ohio,2014-02-01,2014-02-02,3174,734.0
Texas,2014-04-26,2014-04-26,3175,1402.0
California,2014-11-02,2014-11-03,3176,644.0
Washington,2014-09-05,2014-09-08,3177,803.0
Alaska,2014-11-24,2014-11-27,3178,568.0
Washington,2014-12-20,2014-12-23,3179,905.0
Illinois,2014-03-16,2014-03-17,3180,1454.0
Idaho,2014-12-24,2014-12-24,3181,1172.0
Nevada,2014-11-30,2014-11-30,3182,482.0
Alaska,2014-09-09,2014-09-12,3183,562.0
Nebraska,2014-07-03,2014-07-04,3184,821.0
Arkansas,2014-10-15,2014-10-15,3185,1318.0
Georgia,2014-07-31,2014-08-02,3186,1379.0
Alaska,2014-07-31,2014-07-31,3187,521.0
New Mexico,2014-08-08,2014-08-08,3188,1210.0
Nebraska,2014-06-17,2014-06-20,3189,770.0
Oregon,2014-01-22,2014-01-25,3190,670.0
Missouri,2014-02-22,2014-02-25,3191,1202.0
Illinois,2014-02-23,2014-02-25,3192,1645.0
Alaska,2014-12-08,2014-12-08,3193,586.0
Illinois,2014-06-21,2014-06-24,3194,1475.0
Nebraska,2014-05-17,2014-05-18,3195,820.0
New York,2014-04-09,2014-04-12,3196,711.0
Ohio,2014-06-21,2014-06-23,3197,786.0
Georgia,2014-09-25,2014-09-25,3198,1285.0
Maine,2014-03-29,2014-03-30,3199,558.0
Nevada,2014-02-05,2014-02-06,3200,516.0
Kansas,2014-10-26,2014-10-26,3201,986.0
New York,2014-01-16,2014-01-18,3202,956.0
Texas,2014-03-04,2014-03-06,3203,1310.0
Mississippi,2014-01-22,2014-01-22,3204,901.0
Texas,2014-11-30,2014-12-02,3205,1172.0
Oregon,2014-11-17,2014-11-17,3206,564.0
Missouri,2014-08-11,2014-08-13,3207,1043.0
Ohio,2014-01-02,2014-01-05,3208,758.0
Nebraska,2014-05-15,2014-05-16,3209,809.0
Idaho,2014-11-07,2014-11-08,3210,1280.0
Montana,2014-12-07,2014-12-07,3211,909.0
Iowa,2014-08-09,2014-08-12,3212,1060.0
California,2014-05-20,2014-05-22,3213,527.0
Nebraska,2014-01-20,2014-01-22,3214,785.0
Florida,2014-08-23,2014-08-23,3215,846.0
Florida,2014-11-14,2014-11-17,3216,882.0
Missouri,2014-12-23,2014-12-24,3217,1001.0
Mississippi,2014-07-16,2014-07-16,3218,595.0
New York,2014-04-16,2014-04-16,3219,650.0
Georgia,2014-07-08,2014-07-09,3220,1222.0
Indiana,2014-10-16,2014-10-17,3221,334.0
California,2014-01-28,2014-01-30,3222,826.0
Alaska,2014-08-24,2014-08-27,3223,569.0
Illinois,2014-03-31,2014-04-03,3224,1550.0
Ohio,2014-06-23,2014-06-25,3225,527.0
Missouri,2014-08-05,2014-08-08,3226,1181.0
New York,2014-02-16,2014-02-18,3227,783.0
Iowa,2014-07-16,2014-07-18,3228,1144.0
Oklahoma,2014-02-25,2014-02-28,3229,490.0
Alaska,2014-08-02,2014-08-04,3230,624.0
Delaware,2014-08-31,2014-08-31,3231,618.0
California,2014-03-25,2014-03-26,3232,627.0
Georgia,2014-03-21,2014-03-23,3233,1526.0
Missouri,2014-05-31,2014-05-31,3234,1179.0
Washington,2014-03-20,2014-03-20,3235,1085.0
Nevada,2014-01-25,2014-01-27,3236,571.0
Kansas,2014-07-30,2014-08-01,3237,1033.0
Georgia,2014-11-07,2014-11-10,3238,1151.0
Louisiana,2014-11-29,2014-11-29,3239,1346.0
Kansas,2014-04-05,2014-04-08,3240,1125.0
Alaska,2014-10-06,2014-10-09,3241,522.0
Alaska,2014-02-22,2014-02-24,3242,641.0
Delaware,2014-04-01,2014-04-03,3243,895.0
Nebraska,2014-04-17,2014-04-20,3244,537.0
Texas,2014-12-15,2014-12-17,3245,1336.0
Oregon,2014-06-30,2014-07-03,3246,821.0
Oklahoma,2014-08-04,2014-08-05,3247,671.0
New York,2014-04-09,2014-04-12,3248,930.0
New York,2014-01-07,2014-01-07,3249,931.0
Indiana,2014-09-20,2014-09-20,3250,598.0
California,2014-01-02,2014-01-05,3251,752.0
California,2014-08-04,2014-08-05,3252,673.0
Washington,2014-07-05,2014-07-07,3253,784.0
Oregon,2014-01-20,2014-01-20,3254,862.0
New York,2014-04-24,2014-04-27,3255,825.0
Oregon,2014-01-02,2014-01-05,3256,817.0
Arkansas,2014-03-28,2014-03-28,3257,1496.0
Oklahoma,2014-03-02,2014-03-03,3258,704.0
Indiana,2014-03-28,2014-03-31,3259,571.0
Maine,2014-07-01,2014-07-03,3260,393.0
Iowa,2014-10-26,2014-10-28,3261,1208.0
Kansas,2014-10-21,2014-10-23,3262,1180.0
Maine,2014-04-08,2014-04-09,3263,428.0
Arkansas,2014-06-22,2014-06-25,3264,1285.0
Iowa,2014-09-14,2014-09-15,3265,1221.0
Montana,2014-10-05,2014-10-07,3266,756.0
Oregon,2014-05-04,2014-05-05,3267,604.0
Georgia,2014-09-03,2014-09-04,3268,1155.0
Oregon,2014-04-02,2014-04-04,3269,811.0
Alaska,2014-03-18,2014-03-21,3270,670.0
Arkansas,2014-11-25,2014-11-26,3271,1239.0
Oregon,2014-04-09,2014-04-10,3272,931.0
Arkansas,2014-11-16,2014-11-16,3273,1285.0
Florida,2014-11-26,2014-11-26,3274,913.0
Oregon,2014-03-07,2014-03-07,3275,744.0
Missouri,2014-06-04,2014-06-05,3276,1029.0
Nebraska,2014-01-29,2014-02-01,3277,781.0
Montana,2014-06-26,2014-06-26,3278,773.0
Louisiana,2014-05-22,2014-05-25,3279,1508.0
Oklahoma,2014-04-16,2014-04-18,3280,608.0
Maine,2014-12-18,2014-12-18,3281,293.0
Oklahoma,2014-01-14,2014-01-15,3282,514.0
Maine,2014-05-29,2014-06-01,3283,280.0
Kansas,2014-06-25,2014-06-28,3284,1220.0
Kansas,2014-08-30,2014-09-01,3285,1221.0
New Mexico,2014-08-18,2014-08-20,3286,995.0
Maine,2014-11-22,2014-11-25,3287,307.0
Washington,2014-09-06,2014-09-06,3288,851.0
Florida,2014-05-30,2014-05-31,3289,880.0
Kansas,2014-04-21,2014-04-23,3290,1305.0
Nevada,2014-06-01,2014-06-02,3291,637.0
Ohio,2014-02-11,2014-02-13,3292,499.0
Nevada,2014-01-20,2014-01-22,3293,389.0
Maine,2014-03-04,2014-03-06,3294,322.0
Indiana,2014-08-17,2014-08-17,3295,582.0
Mississippi,2014-04-23,2014-04-23,3296,704.0
Georgia,2014-05-09,2014-05-11,3297,1123.0
Mississippi,2014-02-17,2014-02-17,3298,668.0
Arkansas,2014-11-03,2014-11-05,3299,1344.0
Texas,2014-12-11,2014-12-12,3300,1142.0
New Mexico,2014-09-23,2014-09-26,3301,1078.0
Kansas,2014-11-04,2014-11-04,3302,1045.0
Maine,2014-05-01,2014-05-02,3303,358.0
Arkansas,2014-05-19,2014-05-20,3304,1408.0
Louisiana,2014-10-14,2014-10-17,3305,1411.0
Maine,2014-09-08,2014-09-11,3306,449.0
Indiana,2014-03-21,2014-03-23,3307,615.0
Oklahoma,2014-02-22,2014-02-24,3308,396.0
Mississippi,2014-05-03,2014-05-04,3309,492.0
Missouri,2014-07-31,2014-08-03,3310,1140.0
Idaho,2014-09-03,2014-09-05,3311,1478.0
Delaware,2014-11-25,2014-11-25,3312,897.0
New Mexico,2014-07-05,2014-07-05,3313,1377.0
Mississippi,2014-05-10,2014-05-12,3314,668.0
Delaware,2014-07-01,2014-07-04,3315,989.0
Nebraska,2014-03-18,2014-03-20,3316,978.0
Maine,2014-05-01,2014-05-02,3317,308.0
California,2014-02-18,2014-02-18,3318,649.0
Nevada,2014-07-03,2014-07-03,3319,457.0
Alaska,2014-02-20,2014-02-23,3320,857.0
Florida,2014-12-16,2014-12-17,3321,781.0
Georgia,2014-06-24,2014-06-24,3322,1321.0
New Mexico,2014-06-25,2014-06-27,3323,1091.0
Texas,2014-08-12,2014-08-12,3324,1145.0
Illinois,2014-10-13,2014-10-15,3325,1437.0
Missouri,2014-08-28,2014-08-28,3326,1243.0
California,2014-04-26,2014-04-26,3327,879.0
Alaska,2014-03-18,2014-03-20,3328,755.0
Arkansas,2014-12-21,2014-12-22,3329,1228.0
Oklahoma,2014-02-15,2014-02-17,3330,583.0
California,2014-02-13,2014-02-13,3331,879.0
Mississippi,2014-04-24,2014-04-24,3332,496.0
Florida,2014-10-30,2014-10-30,3333,868.0
Nebraska,2014-09-08,2014-09-11,3334,530.0
Idaho,2014-07-28,2014-07-31,3335,1301.0
Louisiana,2014-11-19,2014-11-22,3336,1255.0
Georgia,2014-08-28,2014-08-29,3337,1213.0
Washington,2014-09-19,2014-09-22,3338,905.0
Indiana,2014-05-31,2014-06-01,3339,417.0
Idaho,2014-08-11,2014-08-12,3340,1361.0
California,2014-06-17,2014-06-17,3341,685.0
Maine,2014-06-22,2014-06-22,3342,434.0
Oklahoma,2014-09-13,2014-09-15,3343,584.0
Indiana,2014-03-06,2014-03-09,3344,487.0
Georgia,2014-10-26,2014-10-28,3345,1230.0
Georgia,2014-09-20,2014-09-22,3346,1417.0
New Mexico,2014-07-20,2014-07-20,3347,1075.0
Delaware,2014-12-11,2014-12-13,3348,932.0
Missouri,2014-12-13,2014-12-16,3349,1148.0
Ohio,2014-08-30,2014-09-01,3350,580.0
Maine,2014-03-01,2014-03-03,3351,448.0
Ohio,2014-06-02,2014-06-02,3352,502.0
Washington,2014-08-31,2014-08-31,3353,872.0
Alaska,2014-04-21,2014-04-21,3354,651.0
